ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,PHONE,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
10304,44,39.42,15,1734.48,Shipped,4,10,2004,Vintage Cars,44,S24_2022,30.59.8555,Versailles,,78000,France,EMEA,Tonini,Daniel,Small
10312,23,37.63,12,865.49,Shipped,4,10,2004,Vintage Cars,44,S24_2022,4155551450,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small
10322,30,100,4,3500.1,Shipped,4,11,2004,Vintage Cars,44,S24_2022,6035558647,Nashua,NH,62005,USA,NA,Young,Valarie,Medium
10332,26,85.52,10,2223.52,Shipped,4,11,2004,Vintage Cars,44,S24_2022,(171) 555-1555,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small
10345,43,53.76,1,2311.68,Shipped,4,11,2004,Vintage Cars,44,S24_2022,40.32.2555,Nantes,,44000,France,EMEA,Schmitt,Carine,Small
10356,26,31.86,7,828.36,Shipped,4,12,2004,Vintage Cars,44,S24_2022,+33 1 46 62 7555,Paris,,75508,France,EMEA,Da Cunha,Daniel,Small
10367,28,30.59,12,856.52,Resolved,1,1,2005,Vintage Cars,44,S24_2022,6265557265,Pasadena,CA,90003,USA,NA,Young,Julie,Small
10380,27,68.35,5,1845.45,Shipped,1,2,2005,Vintage Cars,44,S24_2022,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10391,24,100,1,4042.08,Shipped,1,3,2005,Vintage Cars,44,S24_2022,02 9936 8555,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium
10421,40,45.7,2,1828,In Process,2,5,2005,Vintage Cars,44,S24_2022,4155551450,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small
10103,36,100,1,3680.28,Shipped,1,1,2003,Trucks and Buses,127,S24_2300,07-98 9555,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Medium
10114,21,100,5,2925.09,Shipped,2,4,2003,Trucks and Buses,127,S24_2300,(1) 42.34.2555,Paris,,75012,France,EMEA,Bertrand,Marie,Small
10126,27,100,1,3415.77,Shipped,2,5,2003,Trucks and Buses,127,S24_2300,(91) 555 22 82,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Medium
10140,47,100,1,5105.14,Shipped,3,7,2003,Trucks and Buses,127,S24_2300,6505556809,Burlingame,CA,94217,USA,NA,Hirano,Juri,Medium
10151,42,100,8,5098.8,Shipped,3,9,2003,Trucks and Buses,127,S24_2300,981-443655,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Medium
10165,32,100,17,4661.76,Shipped,4,10,2003,Trucks and Buses,127,S24_2300,+65 221 7555,Singapore,,79903,Singapore,Japan,Natividad,Eric,Medium
10175,28,100,6,2969.96,Shipped,4,11,2003,Trucks and Buses,127,S24_2300,(171) 555-0297,London,,WX3 6FW,UK,EMEA,Brown,Ann,Small
10184,24,100,11,3496.32,Shipped,4,11,2003,Trucks and Buses,127,S24_2300,(95) 555 82 82,Sevilla,,41101,Spain,EMEA,Roel,Jose Pedro,Medium
10194,49,100,1,5760.93,Shipped,4,11,2003,Trucks and Buses,127,S24_2300,78.32.5555,Lyon,,69004,France,EMEA,Saveley,Mary,Medium
10207,46,100,12,6819.04,Shipped,4,12,2003,Trucks and Buses,127,S24_2300,6175552555,Boston,MA,51003,USA,NA,Franco,Valarie,Medium
10217,28,100,1,3148.88,Shipped,1,2,2004,Trucks and Buses,127,S24_2300,+65 224 1555,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Medium
10229,48,100,6,5704.32,Shipped,1,3,2004,Trucks and Buses,127,S24_2300,4155551450,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium
10246,29,100,10,3520.6,Shipped,2,5,2004,Trucks and Buses,127,S24_2300,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10259,47,100,9,5285.62,Shipped,2,6,2004,Trucks and Buses,127,S24_2300,+65 224 1555,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Medium
10271,43,100,10,5605.05,Shipped,3,7,2004,Trucks and Buses,127,S24_2300,4155551450,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium
10281,25,100,6,2779.5,Shipped,3,8,2004,Trucks and Buses,127,S24_2300,2155551555,Allentown,PA,70267,USA,NA,Yu,Kyung,Small
10291,48,100,1,5398.08,Shipped,3,9,2004,Trucks and Buses,127,S24_2300,0695-34 6555,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Medium
10305,24,100,10,3189.6,Shipped,4,10,2004,Trucks and Buses,127,S24_2300,6175558555,Cambridge,MA,51247,USA,NA,Hernandez,Marta,Medium
10313,42,100,4,5581.8,Shipped,4,10,2004,Trucks and Buses,127,S24_2300,(604) 555-3392,Vancouver,BC,V3F 2K1,Canada,NA,Tannamuri,Yoshi,Medium
10324,31,100,2,3820.44,Shipped,4,11,2004,Trucks and Buses,127,S24_2300,2125551500,NYC,NY,10022,USA,NA,Frick,Michael,Medium
10334,42,100,5,5528.04,On Hold,4,11,2004,Trucks and Buses,127,S24_2300,0921-12 3555,Lule,,S-958 22,Sweden,EMEA,Berglund,Christina,Medium
10348,37,100,1,5981.42,Shipped,4,11,2004,Trucks and Buses,127,S24_2300,(91) 555 22 82,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Medium
10358,41,100,7,5684.65,Shipped,4,12,2004,Trucks and Buses,127,S24_2300,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10371,20,100,5,3449.4,Shipped,1,1,2005,Trucks and Buses,127,S24_2300,4155551450,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium
10382,20,100,3,2654.4,Shipped,1,2,2005,Trucks and Buses,127,S24_2300,4155551450,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small
10412,70,100,10,8498,Shipped,2,5,2005,Trucks and Buses,127,S24_2300,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Large
10425,49,100,9,5510.54,In Process,2,5,2005,Trucks and Buses,127,S24_2300,40.67.8555,Nantes,,44000,France,EMEA,Labrune,Janine,Medium
10108,35,58.87,15,2060.45,Shipped,1,3,2003,Motorcycles,69,S24_2360,+63 2 555 3587,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold,Small
10121,32,76.88,2,2460.16,Shipped,2,5,2003,Motorcycles,69,S24_2360,26.47.1555,Reims,,51100,France,EMEA,Henriot,Paul,Small
10135,29,61.64,16,1787.56,Shipped,3,7,2003,Motorcycles,69,S24_2360,4155551450,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small
10145,27,60.95,3,1645.65,Shipped,3,8,2003,Motorcycles,69,S24_2360,6265557265,Pasadena,CA,90003,USA,NA,Young,Julie,Small
10159,27,80.34,11,2169.18,Shipped,4,10,2003,Motorcycles,69,S24_2360,6505551386,San Francisco,CA,,USA,NA,Brown,Julie,Small
10169,38,74.11,11,2816.18,Shipped,4,11,2003,Motorcycles,69,S24_2360,02 9936 8555,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small
10180,35,72.03,6,2521.05,Shipped,4,11,2003,Motorcycles,69,S24_2360,20.16.1555,Lille,,59000,France,EMEA,Rance,Martine,Small
10190,42,76.19,3,3199.98,Shipped,4,11,2003,Motorcycles,69,S24_2360,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10211,21,63.72,11,1338.12,Shipped,1,1,2004,Motorcycles,69,S24_2360,(1) 47.55.6555,Paris,,75016,France,EMEA,Perrier,Dominique,Small
10224,37,80.34,4,2972.58,Shipped,1,2,2004,Motorcycles,69,S24_2360,20.16.1555,Lille,,59000,France,EMEA,Rance,Martine,Small
10237,26,79.65,4,2070.9,Shipped,2,4,2004,Motorcycles,69,S24_2360,2125551500,NYC,NY,10022,USA,NA,Frick,Michael,Small
10252,47,65.8,8,3092.6,Shipped,2,5,2004,Motorcycles,69,S24_2360,(1) 47.55.6555,Paris,,75016,France,EMEA,Perrier,Dominique,Medium
10264,37,65.1,6,2408.7,Shipped,2,6,2004,Motorcycles,69,S24_2360,6175559555,Boston,MA,51003,USA,NA,Yoshido,Juri,Small
10276,46,75.49,12,3472.54,Shipped,3,8,2004,Motorcycles,69,S24_2360,6175557555,Brickhaven,MA,58339,USA,NA,Barajas,Miguel,Medium
10285,38,59.56,3,2263.28,Shipped,3,8,2004,Motorcycles,69,S24_2360,6175558555,Cambridge,MA,51247,USA,NA,Hernandez,Marta,Small
10299,33,66.49,6,2194.17,Shipped,3,9,2004,Motorcycles,69,S24_2360,90-224 8555,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Small
10309,24,56.1,2,1346.4,Shipped,4,10,2004,Motorcycles,69,S24_2360,07-98 9555,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Small
10319,31,81.73,7,2533.63,Shipped,4,11,2004,Motorcycles,69,S24_2360,2125551957,NYC,NY,10022,USA,NA,Kuo,Kee,Small
10330,42,81.03,1,3403.26,Shipped,4,11,2004,Motorcycles,69,S24_2360,+63 2 555 3587,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold,Medium
10341,32,100,6,3307.2,Shipped,4,11,2004,Motorcycles,69,S24_2360,6562-9555,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Medium
10355,41,70.65,3,2896.65,Shipped,4,12,2004,Motorcycles,69,S24_2360,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10363,43,61.23,14,2632.89,Shipped,1,1,2005,Motorcycles,69,S24_2360,+358 9 8045 555,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,Small
10375,20,100,14,2046,Shipped,1,2,2005,Motorcycles,69,S24_2360,40.67.8555,Nantes,,44000,France,EMEA,Labrune,Janine,Small
10390,35,65.13,4,2279.55,Shipped,1,3,2005,Motorcycles,69,S24_2360,4155551450,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small
10403,27,79.65,4,2150.55,Shipped,2,4,2005,Motorcycles,69,S24_2360,(171) 555-2282,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Small
10110,43,78.15,11,3360.45,Shipped,1,3,2003,Classic Cars,90,S24_2766,(171) 555-1555,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium
10124,32,72.7,10,2326.4,Shipped,2,5,2003,Classic Cars,90,S24_2766,7025551838,Las Vegas,NV,83030,USA,NA,King,Sue,Small
10148,21,73.6,4,1545.6,Shipped,3,9,2003,Classic Cars,90,S24_2766,02 9936 8555,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small
10161,20,100,3,2144.6,Shipped,4,10,2003,Classic Cars,90,S24_2766,86 21 3555,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Small
10172,22,74.51,1,1639.22,Shipped,4,11,2003,Classic Cars,90,S24_2766,2035552570,Bridgewater,CT,97562,USA,NA,King,Julie,Small
10182,36,73.6,14,2649.6,Shipped,4,11,2003,Classic Cars,90,S24_2766,4155551450,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small
10192,46,83.6,2,3845.6,Shipped,4,11,2003,Classic Cars,90,S24_2766,6035558647,Nashua,NH,62005,USA,NA,Young,Valarie,Medium
10204,47,96.32,8,4527.04,Shipped,4,12,2003,Classic Cars,90,S24_2766,2125557413,NYC,NY,10022,USA,NA,Young,Jeff,Medium
10212,45,88.14,1,3966.3,Shipped,1,1,2004,Classic Cars,90,S24_2766,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10227,47,88.14,14,4142.58,Shipped,1,3,2004,Classic Cars,90,S24_2766,78.32.5555,Lyon,,69004,France,EMEA,Saveley,Mary,Medium
10241,47,94.5,6,4441.5,Shipped,2,4,2004,Classic Cars,90,S24_2766,88.60.1555,Strasbourg,,67000,France,EMEA,Citeaux,Frederique,Medium
10267,38,87.24,3,3315.12,Shipped,3,7,2004,Classic Cars,90,S24_2766,2125557413,NYC,NY,10022,USA,NA,Young,Jeff,Medium
10279,49,79.97,3,3918.53,Shipped,3,8,2004,Classic Cars,90,S24_2766,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10288,35,80.87,9,2830.45,Shipped,3,9,2004,Classic Cars,90,S24_2766,+65 224 1555,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Small
10302,49,100,5,5298.86,Shipped,4,10,2003,Classic Cars,90,S24_2766,(171) 555-2282,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Medium
10311,28,93.6,4,2620.8,Shipped,4,10,2004,Classic Cars,90,S24_2766,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10321,30,72.7,1,2181,Shipped,4,11,2004,Classic Cars,90,S24_2766,5085552555,New Bedford,MA,50553,USA,NA,Benitez,Violeta,Small
10332,39,86.72,7,3382.08,Shipped,4,11,2004,Classic Cars,90,S24_2766,(171) 555-1555,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium
10346,25,100,1,2876.75,Shipped,4,11,2004,Classic Cars,90,S24_2766,7025551838,Las Vegas,NV,83030,USA,NA,King,Sue,Small
10368,40,100,2,4107.2,Shipped,1,1,2005,Classic Cars,90,S24_2766,4155551450,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium
10380,36,37.5,6,1350,Shipped,1,2,2005,Classic Cars,90,S24_2766,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10407,76,94.5,6,7182,On Hold,2,4,2005,Classic Cars,90,S24_2766,4085553659,San Jose,CA,94217,USA,NA,Frick,Sue,Large
10420,39,100,9,3933.93,In Process,2,5,2005,Classic Cars,90,S24_2766,+61 2 9495 8555,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium
10104,44,39.6,10,1742.4,Shipped,1,1,2003,Classic Cars,35,S24_2840,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10114,24,30.06,1,721.44,Shipped,2,4,2003,Classic Cars,35,S24_2840,(1) 42.34.2555,Paris,,75012,France,EMEA,Bertrand,Marie,Small
10127,39,38.19,12,1489.41,Shipped,2,6,2003,Classic Cars,35,S24_2840,2125557413,NYC,NY,10022,USA,NA,Young,Jeff,Small
10141,21,42.43,6,891.03,Shipped,3,8,2003,Classic Cars,35,S24_2840,+358 9 8045 555,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,Small
10151,30,40.31,4,1209.3,Shipped,3,9,2003,Classic Cars,35,S24_2840,981-443655,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Small
10165,27,31.82,13,859.14,Shipped,4,10,2003,Classic Cars,35,S24_2840,+65 221 7555,Singapore,,79903,Singapore,Japan,Natividad,Eric,Small
10175,37,31.12,2,1151.44,Shipped,4,11,2003,Classic Cars,35,S24_2840,(171) 555-0297,London,,WX3 6FW,UK,EMEA,Brown,Ann,Small
10184,42,31.82,7,1336.44,Shipped,4,11,2003,Classic Cars,35,S24_2840,(95) 555 82 82,Sevilla,,41101,Spain,EMEA,Roel,Jose Pedro,Small
10195,32,28.29,7,905.28,Shipped,4,11,2003,Classic Cars,35,S24_2840,9145554562,White Plains,NY,24067,USA,NA,Frick,Steve,Small
10207,42,29.7,8,1247.4,Shipped,4,12,2003,Classic Cars,35,S24_2840,6175552555,Boston,MA,51003,USA,NA,Franco,Valarie,Small
10219,21,40.31,3,846.51,Shipped,1,2,2004,Classic Cars,35,S24_2840,4155554312,Brisbane,CA,94217,USA,NA,Taylor,Sue,Small
10229,33,32.88,2,1085.04,Shipped,1,3,2004,Classic Cars,35,S24_2840,4155551450,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small
10246,49,36.07,6,1767.43,Shipped,2,5,2004,Classic Cars,35,S24_2840,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10259,31,33.24,5,1030.44,Shipped,2,6,2004,Classic Cars,35,S24_2840,+65 224 1555,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Small
10271,38,41.72,6,1585.36,Shipped,3,7,2004,Classic Cars,35,S24_2840,4155551450,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small
10281,20,40.66,2,813.2,Shipped,3,8,2004,Classic Cars,35,S24_2840,2155551555,Allentown,PA,70267,USA,NA,Yu,Kyung,Small
10292,39,30.06,9,1172.34,Shipped,3,9,2004,Classic Cars,35,S24_2840,2125557818,NYC,NY,10022,USA,NA,Yu,Kwai,Small
10305,48,31.47,6,1510.56,Shipped,4,10,2004,Classic Cars,35,S24_2840,6175558555,Cambridge,MA,51247,USA,NA,Hernandez,Marta,Small
10314,39,37.13,15,1448.07,Shipped,4,10,2004,Classic Cars,35,S24_2840,86 21 3555,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Small
10324,30,100,9,3338.1,Shipped,4,11,2004,Classic Cars,35,S24_2840,2125551500,NYC,NY,10022,USA,NA,Frick,Michael,Medium
10335,33,37.13,2,1225.29,Shipped,4,11,2004,Classic Cars,35,S24_2840,4155551450,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small
10349,36,37.13,3,1336.68,Shipped,4,12,2004,Classic Cars,35,S24_2840,2125557413,NYC,NY,10022,USA,NA,Young,Jeff,Small
10358,36,82.94,4,2985.84,Shipped,4,12,2004,Classic Cars,35,S24_2840,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10371,45,100,8,5545.8,Shipped,1,1,2005,Classic Cars,35,S24_2840,4155551450,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium
10383,40,100,3,6089.6,Shipped,1,2,2005,Classic Cars,35,S24_2840,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10394,46,38.9,6,1789.4,Shipped,1,3,2005,Classic Cars,35,S24_2840,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10412,30,36.07,6,1082.1,Shipped,2,5,2005,Classic Cars,35,S24_2840,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10425,31,33.24,5,1030.44,In Process,2,5,2005,Classic Cars,35,S24_2840,40.67.8555,Nantes,,44000,France,EMEA,Labrune,Janine,Small
10106,49,74.68,13,3659.32,Shipped,1,2,2003,Planes,68,S24_2841,035-640555,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium
10119,41,59.6,4,2443.6,Shipped,2,4,2003,Planes,68,S24_2841,6562-9555,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Small
10131,35,67.14,5,2349.9,Shipped,2,6,2003,Planes,68,S24_2841,2035554407,Glendale,CT,97561,USA,NA,Lewis,Dan,Small
10143,27,60.97,8,1646.19,Shipped,3,8,2003,Planes,68,S24_2841,5085559555,New Bedford,MA,50553,USA,NA,Tam,Wing C,Small
10155,23,72.62,6,1670.26,Shipped,4,10,2003,Planes,68,S24_2841,90-224 8555,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Small
10167,21,69.88,2,1467.48,Cancelled,4,10,2003,Planes,68,S24_2841,0695-34 6555,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Small
10178,34,80.84,5,2748.56,Shipped,4,11,2003,Planes,68,S24_2841,61.77.6555,Toulouse,,31000,France,EMEA,Roulet,Annette,Small
10186,22,69.2,2,1522.4,Shipped,4,11,2003,Planes,68,S24_2841,(171) 555-7555,London,,WA1 1DP,UK,EMEA,Hardy,Thomas,Small
10198,48,67.82,5,3255.36,Shipped,4,11,2003,Planes,68,S24_2841,+63 2 555 3587,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold,Medium
10209,43,82.21,1,3535.03,Shipped,1,1,2004,Planes,68,S24_2841,2155554369,Los Angeles,CA,,USA,NA,Chandler,Michael,Medium
10222,32,81.53,5,2608.96,Shipped,1,2,2004,Planes,68,S24_2841,7605558146,San Diego,CA,91217,USA,NA,Thompson,Valarie,Small
10249,20,67.82,1,1356.4,Shipped,2,5,2004,Planes,68,S24_2841,6175555555,Cambridge,MA,51247,USA,NA,Tseng,Kyung,Small
10262,24,67.14,10,1611.36,Cancelled,2,6,2004,Planes,68,S24_2841,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10274,40,65.08,2,2603.2,Shipped,3,7,2004,Planes,68,S24_2841,6175558555,Brickhaven,MA,58339,USA,NA,Nelson,Allen,Small
10284,30,73.99,12,2219.7,Shipped,3,8,2004,Planes,68,S24_2841,+47 2212 1555,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Small
10296,21,71.25,8,1496.25,Shipped,3,9,2004,Planes,68,S24_2841,+49 89 61 08 9555,Munich,,80686,Germany,EMEA,Donnermeyer,Michael,Small
10307,25,75.36,2,1884,Shipped,4,10,2004,Planes,68,S24_2841,2155554695,Philadelphia,PA,71270,USA,NA,Cervantes,Francisca,Small
10316,34,63.71,10,2166.14,Shipped,4,11,2004,Planes,68,S24_2841,(198) 555-8888,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Small
10328,48,58.92,1,2828.16,Shipped,4,11,2004,Planes,68,S24_2841,035-640555,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small
10339,55,100,12,6214.45,Shipped,4,11,2004,Planes,68,S24_2841,+81 3 3584 0555,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Medium
10351,25,74.68,5,1867,Shipped,4,12,2004,Planes,68,S24_2841,(171) 555-0297,London,,WX3 6FW,UK,EMEA,Brown,Ann,Small
10373,38,70.44,7,2676.72,Shipped,1,1,2005,Planes,68,S24_2841,981-443655,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Small
10386,39,55.96,1,2182.44,Resolved,1,3,2005,Planes,68,S24_2841,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10398,28,57.55,3,1611.4,Shipped,1,3,2005,Planes,68,S24_2841,26.47.1555,Reims,,51100,France,EMEA,Henriot,Paul,Small
10400,24,61.66,2,1479.84,Shipped,2,4,2005,Planes,68,S24_2841,4085553659,San Jose,CA,94217,USA,NA,Frick,Sue,Small
10415,21,67.82,1,1424.22,Disputed,2,5,2005,Planes,68,S24_2841,61-9-3844-6555,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Small
10110,46,100,10,5942.28,Shipped,1,3,2003,Classic Cars,117,S24_2887,(171) 555-1555,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium
10124,25,93.95,9,2348.75,Shipped,2,5,2003,Classic Cars,117,S24_2887,7025551838,Las Vegas,NV,83030,USA,NA,King,Sue,Small
10148,34,100,3,4392.12,Shipped,3,9,2003,Classic Cars,117,S24_2887,02 9936 8555,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium
10161,25,100,2,2759.75,Shipped,4,10,2003,Classic Cars,117,S24_2887,86 21 3555,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Small
10173,23,100,16,2728.03,Shipped,4,11,2003,Classic Cars,117,S24_2887,035-640555,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small
10182,20,100,13,2395.8,Shipped,4,11,2003,Classic Cars,117,S24_2887,4155551450,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small
10192,23,100,1,3052.33,Shipped,4,11,2003,Classic Cars,117,S24_2887,6035558647,Nashua,NH,62005,USA,NA,Young,Valarie,Medium
10204,42,100,7,4242,Shipped,4,12,2003,Classic Cars,117,S24_2887,2125557413,NYC,NY,10022,USA,NA,Young,Jeff,Medium
10213,27,100,3,2790.45,Shipped,1,1,2004,Classic Cars,117,S24_2887,(171) 555-7555,London,,WA1 1DP,UK,EMEA,Hardy,Thomas,Small
10227,33,100,13,4340.49,Shipped,1,3,2004,Classic Cars,117,S24_2887,78.32.5555,Lyon,,69004,France,EMEA,Saveley,Mary,Medium
10241,28,98.65,5,2762.2,Shipped,2,4,2004,Classic Cars,117,S24_2887,88.60.1555,Strasbourg,,67000,France,EMEA,Citeaux,Frederique,Small
10267,43,100,2,4645.72,Shipped,3,7,2004,Classic Cars,117,S24_2887,2125557413,NYC,NY,10022,USA,NA,Young,Jeff,Medium
10279,48,100,2,5580.96,Shipped,3,8,2004,Classic Cars,117,S24_2887,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10288,48,100,8,6539.04,Shipped,3,9,2004,Classic Cars,117,S24_2887,+65 224 1555,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Medium
10302,45,100,4,5548.95,Shipped,4,10,2003,Classic Cars,117,S24_2887,(171) 555-2282,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Medium
10311,43,100,3,4595.41,Shipped,4,10,2004,Classic Cars,117,S24_2887,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10332,44,42.26,11,1859.44,Shipped,4,11,2004,Classic Cars,117,S24_2887,(171) 555-1555,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small
10346,24,87.24,5,2093.76,Shipped,4,11,2004,Classic Cars,117,S24_2887,7025551838,Las Vegas,NV,83030,USA,NA,King,Sue,Small
10368,31,100,5,4223.13,Shipped,1,1,2005,Classic Cars,117,S24_2887,4155551450,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium
10380,44,36.29,7,1596.76,Shipped,1,2,2005,Classic Cars,117,S24_2887,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10407,59,98.65,5,5820.35,On Hold,2,4,2005,Classic Cars,117,S24_2887,4085553659,San Jose,CA,94217,USA,NA,Frick,Sue,Medium
10420,55,96.3,8,5296.5,In Process,2,5,2005,Classic Cars,117,S24_2887,+61 2 9495 8555,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium
10109,29,32.1,6,930.9,Shipped,1,3,2003,Classic Cars,37,S24_2972,2155559857,Philadelphia,PA,71270,USA,NA,Hernandez,Rosa,Small
10122,39,30.96,4,1207.44,Shipped,2,5,2003,Classic Cars,37,S24_2972,91.24.4555,Marseille,,13008,France,EMEA,Lebihan,Laurence,Small
10135,20,35.87,1,717.4,Shipped,3,7,2003,Classic Cars,37,S24_2972,4155551450,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small
10147,25,42.67,1,1066.75,Shipped,3,9,2003,Classic Cars,37,S24_2972,6175558555,Brickhaven,MA,58339,USA,NA,Nelson,Allen,Small
10160,42,37,2,1554,Shipped,4,10,2003,Classic Cars,37,S24_2972,2155554369,Los Angeles,CA,,USA,NA,Chandler,Michael,Small
10171,36,35.49,4,1277.64,Shipped,4,11,2003,Classic Cars,37,S24_2972,(514) 555-8054,Montreal,Quebec,H1J 1C3,Canada,NA,Fresnisre,Jean,Small
10181,37,42.67,8,1578.79,Shipped,4,11,2003,Classic Cars,37,S24_2972,+47 2267 3215,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,Small
10192,30,30.59,13,917.7,Shipped,4,11,2003,Classic Cars,37,S24_2972,6035558647,Nashua,NH,62005,USA,NA,Young,Valarie,Small
10203,21,37,2,777,Shipped,4,12,2003,Classic Cars,37,S24_2972,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10212,34,43.42,12,1476.28,Shipped,1,1,2004,Classic Cars,37,S24_2972,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
